Vastus medialis (mV)	Time (ms)
0.0022	1.493
0.0045	1.494
0.006	1.495
0.0045	1.496
0.003	1.497
0.003	1.498
0.003	1.499
-0.0008	1.5
-0.0068	1.501
-0.006	1.502
-0.006	1.503
-0.0075	1.504
-0.0053	1.505
-0.0075	1.506
-0.0075	1.507
-0.0053	1.508
-0.0046	1.509
-0.0023	1.51
-0.0023	1.511
-0.0015	1.512
-0.003	1.513
-0.0015	1.514
-0.003	1.515
-0.0046	1.516
-0.0038	1.517
-0.0053	1.518
-0.006	1.519
-0.0046	1.52
-0.0053	1.521
-0.0038	1.522
-0.0015	1.523
-0.0008	1.524
-0.0008	1.525
0.0	1.526
0.0007	1.527
0.0037	1.528
0.0045	1.529
0.0052	1.53
0.0045	1.531
0.0052	1.532
0.0067	1.533
0.0067	1.534
0.0052	1.535
0.0052	1.536
0.006	1.537
0.003	1.538
0.0045	1.539
0.0045	1.54
0.003	1.541
0.003	1.542
0.003	1.543
0.0015	1.544
0.0015	1.545
0.0007	1.546
0.0	1.547
0.0007	1.548
-0.0008	1.549
-0.0008	1.55
-0.0015	1.551
-0.0023	1.552
-0.0015	1.553
-0.0008	1.554
-0.0015	1.555
-0.0046	1.556
-0.003	1.557
-0.0023	1.558
-0.0008	1.559
-0.0015	1.56
-0.0046	1.561
-0.003	1.562
-0.0053	1.563
-0.0053	1.564
-0.0046	1.565
-0.0046	1.566
-0.0046	1.567
-0.0015	1.568
-0.0008	1.569
0.0007	1.57
-0.0008	1.571
-0.003	1.572
-0.0023	1.573
-0.0038	1.574
-0.0046	1.575
-0.003	1.576
-0.003	1.577
-0.003	1.578
-0.0023	1.579
0.0	1.58
0.0052	1.581
0.0052	1.582
0.003	1.583
0.0022	1.584
0.0	1.585
-0.0015	1.586
-0.0015	1.587
0.0	1.588
-0.0008	1.589
-0.0038	1.59
-0.0023	1.591
-0.0015	1.592
-0.0015	1.593
-0.0008	1.594
0.0007	1.595
0.0007	1.596
0.0015	1.597
0.0022	1.598
0.0007	1.599
-0.0008	1.6
0.0007	1.601
0.0007	1.602
0.0007	1.603
0.0007	1.604
0.0015	1.605
0.0007	1.606
-0.0015	1.607
-0.003	1.608
-0.0015	1.609
-0.003	1.61
-0.0053	1.611
-0.0053	1.612
-0.0038	1.613
0.0	1.614
0.0	1.615
-0.0015	1.616
-0.0008	1.617
0.0007	1.618
0.0007	1.619
0.0015	1.62
0.0	1.621
-0.0015	1.622
-0.003	1.623
-0.0053	1.624
-0.0023	1.625
-0.003	1.626
-0.0053	1.627
-0.0046	1.628
-0.0023	1.629
-0.0015	1.63
-0.003	1.631
-0.0015	1.632
0.0	1.633
0.0	1.634
0.0015	1.635
0.0015	1.636
0.0007	1.637
0.0007	1.638
0.0007	1.639
-0.0008	1.64
-0.003	1.641
-0.0015	1.642
-0.0015	1.643
-0.0038	1.644
-0.003	1.645
-0.0015	1.646
-0.0015	1.647
-0.003	1.648
-0.0046	1.649
-0.0023	1.65
-0.0008	1.651
-0.0008	1.652
-0.0015	1.653
0.0	1.654
0.0022	1.655
0.0007	1.656
-0.0015	1.657
-0.003	1.658
-0.0023	1.659
-0.0015	1.66
0.0	1.661
-0.0015	1.662
-0.003	1.663
-0.0008	1.664
-0.0008	1.665
-0.0015	1.666
-0.0015	1.667
-0.0008	1.668
-0.0008	1.669
0.0015	1.67
0.0022	1.671
0.0015	1.672
0.0015	1.673
0.0015	1.674
0.0015	1.675
0.0	1.676
0.0007	1.677
-0.0008	1.678
-0.0015	1.679
0.0	1.68
-0.0015	1.681
-0.0015	1.682
-0.003	1.683
-0.0046	1.684
-0.003	1.685
-0.0023	1.686
-0.0015	1.687
-0.0008	1.688
-0.0008	1.689
-0.0015	1.69
-0.0015	1.691
-0.0015	1.692
-0.0015	1.693
-0.0015	1.694
-0.0038	1.695
-0.0015	1.696
-0.0008	1.697
-0.0023	1.698
-0.003	1.699
-0.0046	1.7
-0.0038	1.701
-0.0046	1.702
-0.003	1.703
0.0	1.704
-0.0008	1.705
0.0007	1.706
0.0007	1.707
-0.0015	1.708
-0.003	1.709
-0.0015	1.71
-0.003	1.711
-0.0038	1.712
-0.0053	1.713
-0.0046	1.714
-0.0015	1.715
-0.0015	1.716
-0.0015	1.717
-0.0038	1.718
-0.0053	1.719
-0.0068	1.72
-0.0046	1.721
0.0	1.722
0.003	1.723
0.0045	1.724
0.0037	1.725
0.0052	1.726
0.0082	1.727
0.0105	1.728
0.0097	1.729
0.0067	1.73
0.0045	1.731
0.0045	1.732
0.0022	1.733
0.0007	1.734
0.0015	1.735
0.0	1.736
0.0022	1.737
0.0045	1.738
0.003	1.739
0.0022	1.74
0.0	1.741
-0.0008	1.742
-0.0023	1.743
-0.0015	1.744
-0.0015	1.745
-0.003	1.746
-0.0038	1.747
-0.0046	1.748
-0.0046	1.749
-0.0023	1.75
-0.0015	1.751
-0.0053	1.752
-0.0068	1.753
-0.0068	1.754
-0.0053	1.755
-0.0038	1.756
-0.0053	1.757
-0.0068	1.758
-0.0083	1.759
-0.0091	1.76
-0.0068	1.761
-0.0068	1.762
-0.0046	1.763
-0.0046	1.764
-0.003	1.765
-0.0015	1.766
-0.003	1.767
-0.0015	1.768
-0.0015	1.769
-0.0008	1.77
0.0	1.771
0.0	1.772
0.0	1.773
0.0007	1.774
0.0015	1.775
0.003	1.776
0.003	1.777
0.0045	1.778
0.0045	1.779
0.003	1.78
0.003	1.781
0.0045	1.782
0.006	1.783
0.0037	1.784
0.003	1.785
0.003	1.786
0.0007	1.787
0.0015	1.788
0.0015	1.789
0.0007	1.79
-0.0008	1.791
-0.0015	1.792
-0.003	1.793
-0.0046	1.794
-0.0068	1.795
-0.0083	1.796
-0.0075	1.797
-0.006	1.798
-0.0038	1.799
-0.003	1.8
-0.0023	1.801
-0.0008	1.802
-0.0008	1.803
-0.0015	1.804
-0.0015	1.805
0.0	1.806
0.003	1.807
0.003	1.808
0.0015	1.809
-0.0008	1.81
-0.0023	1.811
-0.0015	1.812
-0.0008	1.813
-0.0008	1.814
0.0007	1.815
0.0007	1.816
0.0007	1.817
0.0015	1.818
0.0007	1.819
-0.0008	1.82
0.0015	1.821
0.003	1.822
0.0045	1.823
0.003	1.824
0.003	1.825
0.0022	1.826
0.003	1.827
0.0007	1.828
-0.0015	1.829
-0.0008	1.83
-0.0023	1.831
-0.0046	1.832
-0.006	1.833
-0.006	1.834
-0.0046	1.835
-0.003	1.836
-0.003	1.837
-0.0046	1.838
-0.0038	1.839
-0.0053	1.84
-0.0038	1.841
-0.003	1.842
-0.003	1.843
-0.0015	1.844
-0.0046	1.845
-0.0046	1.846
-0.0015	1.847
0.0007	1.848
0.0007	1.849
-0.003	1.85
-0.003	1.851
-0.0046	1.852
-0.0053	1.853
-0.003	1.854
0.0	1.855
-0.0008	1.856
0.0	1.857
0.0	1.858
0.0007	1.859
-0.0008	1.86
-0.0008	1.861
0.0007	1.862
-0.0008	1.863
-0.0015	1.864
-0.0008	1.865
-0.0008	1.866
0.0022	1.867
0.0052	1.868
0.0052	1.869
0.0052	1.87
0.0045	1.871
0.0037	1.872
0.0045	1.873
0.0037	1.874
0.0052	1.875
0.0052	1.876
0.0022	1.877
0.0015	1.878
0.0022	1.879
0.0007	1.88
-0.0008	1.881
0.0015	1.882
0.0007	1.883
0.0015	1.884
0.0007	1.885
-0.003	1.886
-0.0015	1.887
-0.0008	1.888
-0.0008	1.889
0.0007	1.89
-0.0008	1.891
-0.0015	1.892
-0.003	1.893
-0.0068	1.894
-0.0038	1.895
-0.0023	1.896
-0.0038	1.897
-0.006	1.898
-0.0046	1.899
-0.003	1.9
-0.0046	1.901
-0.0068	1.902
-0.0068	1.903
-0.0053	1.904
-0.0053	1.905
-0.0068	1.906
-0.0046	1.907
-0.0046	1.908
-0.0038	1.909
-0.0046	1.91
-0.0046	1.911
-0.0053	1.912
-0.0068	1.913
-0.0068	1.914
-0.0046	1.915
-0.0038	1.916
-0.0046	1.917
-0.0068	1.918
-0.0075	1.919
-0.0068	1.92
-0.0046	1.921
-0.0015	1.922
0.0	1.923
0.0007	1.924
0.0015	1.925
0.003	1.926
0.0045	1.927
0.006	1.928
0.0082	1.929
0.0082	1.93
0.0067	1.931
0.006	1.932
0.0052	1.933
0.0037	1.934
0.0037	1.935
0.0037	1.936
0.0007	1.937
-0.0008	1.938
-0.0015	1.939
-0.003	1.94
-0.0046	1.941
-0.0053	1.942
-0.0046	1.943
-0.0015	1.944
-0.0023	1.945
-0.0015	1.946
-0.0015	1.947
-0.003	1.948
-0.0015	1.949
0.0007	1.95
0.0007	1.951
0.0015	1.952
0.0022	1.953
0.0007	1.954
-0.0008	1.955
-0.0008	1.956
-0.0008	1.957
0.0015	1.958
0.0045	1.959
0.0045	1.96
0.0015	1.961
0.0007	1.962
0.0007	1.963
-0.0008	1.964
-0.0008	1.965
-0.0015	1.966
-0.0015	1.967
0.0007	1.968
-0.0015	1.969
-0.0015	1.97
-0.0015	1.971
-0.003	1.972
-0.0015	1.973
-0.0008	1.974
0.003	1.975
0.0037	1.976
0.0045	1.977
0.0045	1.978
0.003	1.979
0.0037	1.98
0.0015	1.981
0.0007	1.982
-0.0015	1.983
-0.0068	1.984
-0.0091	1.985
-0.0105	1.986
-0.0083	1.987
-0.0046	1.988
-0.0075	1.989
-0.0113	1.99
-0.0053	1.991
0.0015	1.992
0.0067	1.993
0.0105	1.994
0.0142	1.995
0.0105	1.996
0.0052	1.997
0.0015	1.998
-0.0015	1.999
0.0	2.0
-0.003	2.001
-0.0075	2.002
-0.0083	2.003
-0.0083	2.004
0.0007	2.005
0.0105	2.006
0.018	2.007
0.0157	2.008
0.006	2.009
0.0015	2.01
-0.0008	2.011
-0.0008	2.012
0.0	2.013
0.0015	2.014
0.0135	2.015
0.0202	2.016
0.0112	2.017
-0.0008	2.018
-0.006	2.019
-0.0053	2.02
-0.003	2.021
-0.0053	2.022
-0.0068	2.023
-0.0046	2.024
-0.0046	2.025
-0.0038	2.026
-0.0046	2.027
-0.006	2.028
-0.003	2.029
-0.0038	2.03
-0.0046	2.031
-0.003	2.032
-0.0046	2.033
-0.0053	2.034
-0.0038	2.035
-0.0046	2.036
-0.0091	2.037
-0.0128	2.038
-0.0135	2.039
-0.015	2.04
-0.0128	2.041
-0.0105	2.042
-0.0091	2.043
-0.0053	2.044
-0.0008	2.045
0.0052	2.046
0.012	2.047
0.0142	2.048
0.0187	2.049
0.018	2.05
0.0052	2.051
-0.0053	2.052
-0.0098	2.053
-0.0083	2.054
-0.003	2.055
-0.0015	2.056
-0.0068	2.057
-0.012	2.058
-0.0158	2.059
-0.012	2.06
-0.003	2.061
-0.0008	2.062
0.0	2.063
0.0052	2.064
0.0045	2.065
0.0067	2.066
0.0127	2.067
0.015	2.068
0.0127	2.069
0.0037	2.07
-0.003	2.071
-0.0053	2.072
-0.0068	2.073
-0.006	2.074
-0.0068	2.075
-0.0053	2.076
-0.0023	2.077
-0.0008	2.078
-0.0015	2.079
-0.0053	2.08
-0.0068	2.081
-0.0105	2.082
-0.0113	2.083
-0.0098	2.084
-0.0083	2.085
-0.006	2.086
-0.0053	2.087
-0.0038	2.088
-0.0015	2.089
-0.003	2.09
-0.0015	2.091
-0.0015	2.092
-0.0046	2.093
-0.0015	2.094
-0.0015	2.095
-0.0046	2.096
-0.0075	2.097
-0.0075	2.098
-0.0068	2.099
-0.0098	2.1
-0.0098	2.101
-0.0038	2.102
0.0007	2.103
0.0082	2.104
0.0165	2.105
0.012	2.106
0.0022	2.107
-0.0046	2.108
-0.0105	2.109
-0.0105	2.11
-0.0083	2.111
0.0	2.112
0.0067	2.113
0.015	2.114
0.024	2.115
0.0217	2.116
0.0075	2.117
-0.0023	2.118
-0.0053	2.119
-0.0053	2.12
-0.0046	2.121
-0.0015	2.122
0.003	2.123
0.0	2.124
0.0	2.125
0.0037	2.126
0.0045	2.127
0.003	2.128
-0.0038	2.129
-0.0053	2.13
-0.0038	2.131
-0.0046	2.132
-0.0053	2.133
-0.006	2.134
-0.006	2.135
-0.0083	2.136
-0.012	2.137
-0.0165	2.138
-0.0165	2.139
-0.0113	2.14
-0.003	2.141
0.006	2.142
0.009	2.143
0.0015	2.144
-0.0046	2.145
-0.0053	2.146
-0.003	2.147
-0.0038	2.148
-0.003	2.149
0.0007	2.15
0.0	2.151
0.0	2.152
-0.0008	2.153
-0.0015	2.154
-0.0008	2.155
-0.0015	2.156
-0.003	2.157
-0.0046	2.158
-0.0038	2.159
-0.003	2.16
-0.0015	2.161
0.0007	2.162
0.0022	2.163
-0.0008	2.164
-0.0015	2.165
-0.0046	2.166
-0.0046	2.167
-0.0023	2.168
0.0022	2.169
0.0067	2.17
0.0105	2.171
0.0232	2.172
0.0315	2.173
0.018	2.174
0.0045	2.175
-0.003	2.176
-0.0038	2.177
0.0	2.178
0.0007	2.179
0.0015	2.18
0.0015	2.181
0.0015	2.182
-0.0023	2.183
-0.006	2.184
-0.0105	2.185
-0.0158	2.186
-0.0188	2.187
-0.0158	2.188
-0.0098	2.189
-0.0091	2.19
-0.0075	2.191
-0.0038	2.192
0.003	2.193
0.012	2.194
0.0255	2.195
0.0352	2.196
0.024	2.197
0.0015	2.198
-0.0083	2.199
-0.0083	2.2
-0.0098	2.201
-0.0068	2.202
-0.0068	2.203
-0.0098	2.204
-0.0105	2.205
-0.0091	2.206
-0.0053	2.207
-0.0015	2.208
0.003	2.209
0.0007	2.21
-0.0046	2.211
-0.0053	2.212
-0.0053	2.213
-0.0068	2.214
-0.0083	2.215
-0.006	2.216
-0.0053	2.217
-0.006	2.218
-0.0091	2.219
-0.012	2.22
-0.0113	2.221
-0.0053	2.222
0.0075	2.223
0.0225	2.224
